Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Urban population growth (annual %),SP.URB.GROW,Haiti,HTI,..,4.23325036460473,4.24150200088506,4.16781189666515,4.1738367154483,4.22526106919446,4.21533853353681,4.20030382320174,4.20454470589217,4.1899202281406,4.18201347638116,4.1842922050215,2.39872144261531,2.04373264628187,2.05127976190842,2.0588851181093,2.06029278669833,2.06353511072541,2.0587739526835,2.05672684726251,2.05881444400095,2.05823198575589,2.07264833584209,5.60123591945034,6.25883911507232,6.21684612649714,6.18757509267469,6.14908326440606,6.12051298938831,6.06053303276081,6.01223687333817,5.92667142099194,5.83288444807184,3.86231733195916,3.81073690779593,3.77358024342604,3.75376780106543,3.65336609683154,3.61612997639685,3.58500804433354,3.56845787732919,6.35645351492051,6.19985423554445,6.05177419408439,4.21396725060515,3.95543069433128,3.93954476747621,3.88644862514065,3.83430055574436,3.77468713920175,3.25322184345946,3.18002340733246,3.56080975442814,3.47126813392967,3.39641231770749,3.32852793749237,3.23003668921055,3.12513447297475,3.02829345922451,2.93418107577263,2.82305775626169,2.67886123845421,2.59387849405477,2.56761090141571
Urban population growth (annual %),SP.URB.GROW,Honduras,HND,..,5.30877337911209,5.29221721883344,5.28076415254143,5.28567513491836,5.27376431724611,5.27286231022202,5.26119258737782,5.26166154241458,5.2558878507831,5.27049277028323,5.28613488361219,5.30201552930849,5.24973571361317,4.94369789868693,4.66133217350501,4.79767753750121,4.77511801215801,4.74331586063359,4.71320541939914,4.67822787693544,4.63585623987233,4.59172165286941,4.55166613688935,4.50778253149821,4.44697059057825,4.3986040161623,4.35953344898117,4.28160763087647,4.03842879741263,4.04430538193194,4.04785886904784,4.04215420568214,4.02648718386793,4.01612681628786,4.00554815045188,3.98258878206117,3.94651771485991,3.78706412648782,3.75805932058633,3.85195031990992,3.80994211568194,4.03679412810629,3.96570351996349,3.8806150259484,3.79121587506396,3.70784316948686,3.62901242799368,3.55968507550698,3.48361588730853,3.40617507894437,3.32701929830848,3.26891865039686,3.20462660237314,3.14744228682042,3.09076756242265,3.04539167966445,2.99732549147112,2.95540941918532,2.91492812301778,2.83823698198369,2.73011393903691,2.71913149858902,2.73638358718146
Urban population growth (annual %),SP.URB.GROW,"Hong Kong SAR, China",HKG,..,1.80995211754872,4.57472734171567,3.77313196070477,2.74284167246028,2.94609610609341,1.19741656810475,2.83344495735536,2.4243835425235,1.88964363547274,2.72024963154399,2.50917510999085,2.40996240386802,3.29499016345184,3.61737249020007,2.33634866640985,1.68118702953457,1.85140386812245,2.20456206462777,5.84357929137244,3.03477678236937,2.69305738124471,1.87444173038791,1.82950201627203,1.28237198938405,1.36202129821689,2.6648974226952,3.74045085870783,2.32536320218593,1.83124847425251,0.747269786451113,1.14526821003031,0.9867846457472,1.73877112891049,2.25203043111788,1.98013277729748,4.43860779481101,0.832512854813318,0.834808807338866,0.955125814331738,0.881594075853745,0.736962668138432,0.44284682728195,-0.197404126472125,0.77991856230718,0.436871406105885,0.642270482876128,0.859633272217027,0.598238786949717,0.215353334344996,0.734446396338105,0.672543291818633,1.1039579972368,0.401982535858467,0.702370950536027,0.851197911086988,0.619366345332479,0.768513877614955,0.800230596967774,0.739283471323064,-0.358932661902885,-0.911776749148241,-0.907914524343304,2.55352466697343
Urban population growth (annual %),SP.URB.GROW,Hungary,HUN,..,1.208723214942,1.07072170814178,1.00268906872934,1.05090606362229,1.00204263034694,1.02179379986173,1.08485520198259,1.08903789612352,1.11518228914972,1.08259323663249,0.994009574378321,0.999323304594819,1.01372009660197,1.13140579547352,1.26688791639722,1.2212239387914,1.12639129936362,0.99923694133735,0.829241198417335,0.530407126787379,0.288359649487828,0.221828367079626,0.129757081256798,0.0791193281879681,0.0950568355820736,0.104017276187154,0.10605422491845,0.119832749192925,-0.818140804781701,-0.990578862198139,-0.195710409396278,-0.231053829392222,-0.306338219509526,-0.329547514669628,-0.332255420549398,-0.365186965281562,-0.396785894629779,-0.428381368360846,-0.479352633384837,-0.456240196646938,-0.0823848252186118,0.348782883752427,0.338511282726665,0.398121565451941,0.510331493937622,0.639721099642082,0.628309488410444,0.596165590682043,0.603140958545005,0.430609461286473,0.363199418675683,-0.0561159938072453,0.118529730670953,0.121535685159276,0.150141441052492,0.0998444370776508,0.133177104564375,0.279085901553299,0.364540979606319,0.200015935521489,0.0065434189729684,-0.252967231406892,-0.11350997090625
Urban population growth (annual %),SP.URB.GROW,Iceland,ISL,..,2.57324794898277,2.46283728753849,2.37334405251828,2.35692489459966,2.2951066068716,2.24176686574297,2.14869774236896,1.8876300645997,1.43447064714897,1.01685976657361,1.24247961167287,1.88607199547344,1.92074835159093,1.75545505928857,1.67066414098372,1.37625773278427,1.11623946667718,1.14424831317487,1.33246745322353,1.40537446840549,1.44906134461173,1.63805178277911,1.61828504620858,1.35206831646186,1.06799727228155,1.00727658369793,1.36328129736076,1.82904231381478,1.49301176453104,1.02707211923687,1.35933805146219,1.45426617636882,1.20895494826828,1.05609906282791,0.728118797975505,0.722045345537704,0.996408787137823,1.24597055347544,1.36748618885376,1.51427858666661,1.47121309326768,1.032998440819,0.829430492672495,1.01255999170572,1.71490183110168,2.47851963814189,2.65799969542739,1.98483023000493,0.465437224707066,-0.0765825415807209,0.31937761983904,0.545808759140286,0.981212499912214,1.14890826467864,1.07716078295576,1.42539705253955,2.38588402314435,2.72089370362867,2.24361872841293,1.66888608598117,1.68836433069136,2.5648362557588,2.98006180588831
Urban population growth (annual %),SP.URB.GROW,India,IND,..,2.99716405666335,3.39804466531725,3.36739581416305,3.36858180449454,3.26774963139125,3.15651837285153,3.16390289473599,3.16047006625595,3.12020720714719,3.22690181818181,3.37838183144685,3.8322841129501,3.87093797663338,3.92341343529697,3.97315135010099,3.95697728887838,3.95611907596471,3.89267435108576,3.90813608697267,3.96447198015333,3.72135397966915,3.31136985201087,3.31700925049632,3.32110353202339,3.29691393370645,3.27694337261548,3.24421441477273,3.21274073736886,3.19560825712271,3.16491949005405,3.06792914685436,2.9259399437206,2.89334846382694,2.83538316785635,2.79778719770063,2.78392654688193,2.75016023477924,2.7172755501273,2.6809260825394,2.65589005019685,2.77373549185794,2.97223454778002,2.88899935298781,2.85538829444829,2.77354411416415,2.7001145124616,2.63925287699225,2.56925318763011,2.56713114381987,2.56975419932202,2.52927200382207,2.51220220506384,2.49241988452623,2.44477300473316,2.39911321515385,2.41968056155422,2.41424679769757,2.3689412065142,2.33050520161306,2.28185236741633,2.15090056523008,2.13449924103946,2.2455122213564
Urban population growth (annual %),SP.URB.GROW,Indonesia,IDN,..,4.38502155601562,4.39341256322361,4.41290342999352,4.43783804179248,4.09930804048099,3.93768105195224,4.17089030806958,4.26651970316695,4.32309323043726,4.29898521166086,4.26113527129591,5.17398615130335,5.4061256451319,5.34148710106416,5.27621304938179,5.23116393229848,5.16339127434042,5.13728348674399,5.09745400134713,5.04761690082226,5.51118009055605,5.72064939757744,5.649909919592,5.56878880012992,5.42883124485389,5.2755828137296,5.1613809189793,5.09451250154131,5.00909984617812,4.91254143662112,5.07927911942628,5.1230658424966,5.02464788680881,4.95939980436063,4.88237356077633,4.80759795643187,4.72276006005262,4.62458110276512,4.48653585547414,4.35556512633582,3.2303780024209,3.1739375610741,3.1162861481509,3.04302647336101,3.02496597147716,3.04303603163809,3.01173987307488,2.9663153881719,2.90651933845336,2.83556718831836,2.6318121610775,2.62284309558639,2.55589488051361,2.47569495149606,2.40223068046307,2.33449995855216,2.25568566083503,2.18084345617618,2.12149603339944,2.01473168365062,1.84390014075357,1.86388471386906,1.93789941893792
Urban population growth (annual %),SP.URB.GROW,"Iran, Islamic Rep.",IRN,..,4.92650485424954,4.94335964657415,4.95521991367505,4.98046774862714,4.98396811400856,4.9438883125655,5.15704308054634,5.249396122361,5.21855965310533,5.22195240828271,5.1434892928419,5.05157987072704,5.01210783465502,5.0154743513914,5.04321447371454,5.00287053863763,4.80553871980315,4.81393762936395,4.96283864267994,5.12670146259615,6.7286839579671,6.75260537840235,5.33035346254742,5.17890016178144,5.06515252149626,5.06267925212237,4.65738755255099,4.2097604464882,3.88781528136995,3.86749802685171,3.66045507086101,3.35373097694431,1.84749557137908,1.65104966031106,2.53851561761558,2.48332382439992,2.44492031010959,2.55495157417043,2.58391008717591,2.61314271369916,2.65563902524461,1.91620472417675,2.17798350499896,3.18702681708377,3.23815082106745,3.15741698494641,2.54681846062544,2.07334708761897,2.08341553029158,2.07771886473726,2.04531468648668,2.02777961651955,2.05664726018263,2.08042764100193,2.0839567703066,2.14254386819102,2.13201771925416,1.95043638166058,1.7343891747768,1.40737372199086,1.44987617707297,1.80432788779379,1.7882561167454
Urban population growth (annual %),SP.URB.GROW,Iraq,IRQ,..,5.93802389001674,6.423192601284,6.69335964114148,6.58650748078808,6.5039280432848,5.76601574998981,5.458693774275,5.43797026343243,5.40358631321521,5.38715691216936,5.32462474945775,5.26376055034434,5.22199322715614,5.12164957468527,4.9993683445737,4.91903051614744,4.92544604091054,4.58077797387673,4.26221416235019,4.17745212307256,4.00851401315168,3.80006804551263,3.93761548567628,4.06876589664313,3.33275677927453,3.37126484567444,3.63320054952187,2.39852894765213,2.39799654856289,0.977825073321733,0.788347219215986,2.6925592981706,4.53535534493799,4.50324431622782,3.07966104983153,2.919633304698,2.81783994111401,3.11695406676626,3.31271565945691,3.35639210921119,3.19777901571085,3.23779682438933,3.09391461475748,2.92990323569637,3.04230060428405,0.810302824328764,-0.710606782804182,2.09867693787792,3.76077387312013,3.40954014550844,3.77030663006863,4.77540463737895,4.95605233338719,3.76495808998826,2.96050399848452,2.63862625543019,2.49271266695489,2.60944201667522,2.56548245079068,2.52312087115885,2.55955743937947,2.62358261772982,2.59425805554294
Urban population growth (annual %),SP.URB.GROW,Ireland,IRL,..,0.312871936819442,0.873188939856469,1.0430794566522,0.94336262936319,0.829584600805226,1.26895625170746,2.92405918282615,2.85044007293918,2.92464671185169,3.12557885401806,3.08795667723158,2.13834424700702,2.2499323824322,2.30046643214237,2.28129825382759,2.14291022733221,1.98224061791511,2.04285156137425,1.95060172706557,1.76538101195125,1.71351897295047,1.23258471095183,0.99708619656605,0.905246801848967,0.444822700229323,0.315164473463243,0.233388089833058,-0.206856331162489,-0.174186877831632,0.304190815267071,0.827570880150714,1.06696937204539,0.881361140868251,0.7742780315589,0.889571873186201,1.1771004697882,1.42478720296436,1.46158280155595,1.54573962109753,1.7481026700676,2.00377856420569,2.1051313624531,2.09058467764551,2.28949668426784,2.63445605550239,3.12666512170803,3.22296317427124,2.36800384846691,1.34388553349095,0.870399899564205,0.760495841159739,0.747174720500851,0.84731741369742,1.05070778038882,1.26196353364427,1.44654704678436,1.42284687903925,1.5925156797727,1.73892417508637,1.41948630978966,1.35995965293866,3.02229103119917,3.14986577070132
Urban population growth (annual %),SP.URB.GROW,Isle of Man,IMN,..,-0.45764967417346,0.924299904351876,1.37609275665213,1.38976577256195,1.35653384939753,1.60042810298876,1.65418866908411,1.91388522228835,1.9274973155605,1.95584465844007,1.52355736954041,0.226226418392985,0.0890755292084119,0.0317934698891577,-0.120868999097561,0.1526523639521,1.32586070034427,1.33636440920692,1.33095545187528,1.30744608646114,0.80145711083915,0.131461028792161,-0.0926022798537974,-0.164505697589163,-0.206763329733054,0.448941254445199,1.3761004837037,1.63308284579979,1.64105362591539,1.6397981297531,1.28444433348748,0.794136418587029,0.613330875068318,0.577029363729186,0.503533915365217,0.761298685438127,1.20403148688811,1.31260680105792,1.26205939078708,1.17239449102974,1.0932397180808,1.07393012877304,1.03041221555689,0.983219581636779,0.949420442920601,1.00527587420449,1.09259418445756,1.11598558207686,1.13615051765355,1.15549563366587,0.640016813602363,0.0091134856867418,-0.134508210460764,-0.168961384580147,-0.199009592976311,0.0366291984590377,0.390638882118914,0.479922677984639,0.461821389930874,0.43496457024713,0.386048870168687,0.39795263679034,0.434149249788947
Urban population growth (annual %),SP.URB.GROW,Israel,ISR,..,4.77114444242747,5.80577697793265,4.62726798459975,4.87002018459097,4.37236566139525,3.39140365820202,5.13516556419846,2.88004060296381,3.36236235779512,4.04670530378669,3.84741701898244,3.20218820608894,4.56317444325286,3.47650757739757,2.76826645238647,2.70455353592145,2.69414742492871,2.55147932994573,2.99664941298779,2.81724988092729,2.39356870389482,2.26751078906034,2.17798428234222,1.43069324136874,1.88504608525403,1.66732077475976,1.73516613268523,1.77471769097438,1.81287647881769,3.20975379272213,6.13205144991065,3.56815483425651,2.7695452221672,2.70059744209043,2.77731068326729,2.70121277101998,2.57092863350144,2.35828768280128,2.61777498331351,2.71253095110511,2.42725785439453,2.08306502848675,1.8744844325013,1.83652448597197,1.83066879022281,1.83552075799557,1.84268754417262,1.8431310987376,2.45669983200117,1.89538675313443,1.91992709451763,1.92012572026188,1.9432218377876,1.99883511928429,2.06268495608919,2.04385516915739,2.02540415954727,2.01538441058595,1.99875843898331,1.85660692988223,1.77582010094248,2.06236414794182,2.15982350087407
Urban population growth (annual %),SP.URB.GROW,Italy,ITA,..,1.498806985842,1.50683335249242,1.55128737033283,1.63602671711505,1.64248495869882,1.56811258601466,1.50360997508773,1.40395453417646,1.32608737490657,1.27850466807299,1.20741706004214,1.01305086677094,0.988289736577197,0.962002539492351,0.903918571621992,0.804585418380234,0.728011211530533,0.657172197390672,0.589107555455562,0.503561294703949,0.41523676692889,0.147367695402826,0.00638799801151978,-0.00756463983110026,-0.00102329301802305,-0.0244854742714839,-0.0197350167961586,0.018367630826705,0.0450504195104213,0.0537393805274748,0.0392535418060194,0.121878595507805,0.150993200701863,0.110149317664983,0.0912844846717047,0.117720946939261,0.142443745434026,0.118229703401032,0.106198406299854,0.134599938879629,0.145383965430874,0.297433898475445,0.620956423105583,0.823321280014444,0.665741727415553,0.47460792573121,0.678681719512836,0.835914949481381,0.627292740575372,0.480438950517546,0.343066345015609,0.619579150261878,1.58783518674393,1.34137129947699,0.325701454305887,0.24612722181536,0.262998539787345,0.228197851468404,-0.730852392108029,-0.0596580808105052,-0.0843723464907017,0.232653944597574,0.405799964250842
Urban population growth (annual %),SP.URB.GROW,Jamaica,JAM,..,3.54124612211308,3.52418970746685,3.5088897869446,3.48821198511222,3.38901688733648,3.27383294908189,3.18177140917329,3.12228029939664,3.10066296448521,3.01333308377283,2.63408676720395,2.72523749360372,2.78580012320947,2.75004636275705,2.63705912141786,2.53715981726349,2.42984153146922,2.36215874520164,2.35893534234497,2.40662999537758,2.46746394234337,2.48209251082119,1.81797371262339,1.74550134779124,1.56781403629049,1.35328205022521,1.18072099181213,1.09976374712024,1.10078482121925,1.17101170454314,1.30611992700921,1.46988185571286,1.51439308885593,1.50310968921406,1.47745252914792,1.44083124385053,1.39286970262527,1.32401933099369,1.242051724687,1.15808475860814,1.09381765999734,0.993887936136106,0.961353750482003,0.943453438965909,0.906663288087994,0.869529513631789,0.824280451565687,0.786199799392685,0.763763701854453,0.768671290700518,0.780273806278812,0.805354802094678,0.807116953222828,0.790425311147909,0.769065470663356,0.745176742821386,0.714849379821399,0.686849115248824,0.669511103640605,0.844766215984962,0.848762646607391,0.677901870843791,0.669532306200762
Urban population growth (annual %),SP.URB.GROW,Japan,JPN,..,2.37231153377859,2.36861940836628,2.41583594791348,2.40551462655572,2.40276334278569,2.1408356284196,2.20953134237224,2.27123936841748,2.30042369326544,2.23572647881551,3.28598139267243,2.47663270115026,2.44734033749078,2.34168880946869,2.25618594768777,1.37223221498137,1.04437513284484,0.986316390310505,0.922840575259585,0.863009130912971,0.857030088298628,0.837770081312131,0.839491787391523,0.792016376397538,0.768126959728247,0.69256972802452,0.647188213594079,0.579693777670053,0.56178183549511,0.494834367912387,0.565933802429155,0.547872243868824,0.499248523479854,0.452684319483056,0.407782165419146,0.392098741792234,0.400657297954832,0.432577326989712,0.34190211118019,0.327609574744949,1.93162375891114,2.28287211011819,2.09340014933777,1.75443198804852,1.57784066748167,1.380580980785,1.28800909827127,1.1282732314255,0.976949089372748,0.928359532764857,0.097376604051583,-0.0730009971601782,-0.058733180126223,-0.047229106454087,-0.0218270263170706,0.0319961980437917,0.00337544077423152,-0.0384280781568938,-0.0510014914514158,-0.202631222664941,-0.367384540062546,-0.348106762186141,-0.391718017575944
Urban population growth (annual %),SP.URB.GROW,Jordan,JOR,..,8.00862843863605,6.19605110019917,5.24372585643978,5.69181359675997,6.62150349638894,7.57151392622959,8.21589230590688,8.28057235709982,7.68412235369272,6.66773222858845,5.58416464951799,4.72927428100691,4.2284747653001,3.96407507556115,3.78633289991044,3.64342878694661,3.62989138530601,3.71859404321257,3.88049174961204,5.42345862580767,6.36890820565902,6.54914683310857,6.6434942748226,6.63747426830597,6.59606046927357,6.55875200267764,6.49728072121755,6.45759084337701,6.50416883929769,9.46050689796252,9.36093083606832,6.79414871476018,6.63718402441154,6.1639261453302,4.69441892949579,3.33665823864245,2.70195812088058,2.32802125361914,2.16521633527205,2.0879300261782,2.07345458054595,2.12505241489892,2.22995419118708,2.429550909623,3.95238168920355,8.23974534740742,7.75077461284727,3.94528442844434,3.61572664783989,3.50770612105792,3.73334548621093,2.57172629137091,6.25671688867768,10.516184934433,8.50202852958686,4.99986029157809,2.51752102248787,2.45945636176426,2.22935281597454,2.03088879510048,2.06145738732205,1.92065387694319,1.82220601954345
Urban population growth (annual %),SP.URB.GROW,Kazakhstan,KAZ,..,4.48835140571463,4.42221863531077,4.32672038582717,4.16904888830618,4.17854793977017,4.02528339222906,3.93700223755573,3.85012124088709,3.623178985855,3.31856212619873,3.14121857633619,3.09446949896134,2.96114789532336,2.83828482271109,2.31736419402983,2.65196712038971,2.9995146800202,2.9612049319423,2.44262672569306,1.97634769541564,1.9259088644973,1.90307947142266,1.90488235814016,1.92502969643496,1.36658246123198,1.63240774508117,1.81224894704863,1.71730018230747,1.30642876902003,0.758085399637425,0.561563285829978,0.148268588657648,-0.498377068210637,-1.50903401631139,-1.81736517621575,-1.8584098664078,-2.25945398992798,-2.45658475594602,-1.16439453903522,0.422427366985256,0.609159331682891,0.649382856074172,0.707365290030175,0.780096144463077,0.870820630789327,0.974805565217791,1.07770325754923,1.16494148307101,1.29872073062975,1.42377995431965,1.48045003447891,1.52532575689995,1.56454306763968,1.59499504156531,1.6201186154878,1.66091585123664,1.68357559507284,1.65455952059941,1.64642156999099,1.63632681168988,1.59301562092579,1.75502319352025,1.78953599983626
Urban population growth (annual %),SP.URB.GROW,Kenya,KEN,..,6.45011216466301,6.5512354862656,7.22325636717935,7.35127938631574,7.37423503954991,7.37925330800121,7.35736922289667,7.32757615352357,7.27830629136477,8.26608696668264,8.21354305014454,8.04755986803764,7.98393593982458,7.89199554785825,7.79650884986572,7.70720677387024,7.73152742704423,7.82999709322904,7.81784647943542,4.71906426940137,4.20210081250798,4.2068350921523,4.27864344645778,4.30536270414007,4.26647861678232,4.20619119996548,4.14927826260327,4.15160587233275,4.12752029371699,5.02324432126322,4.98604314338967,4.8040103680553,4.70096139378496,4.62830293249948,4.5566320987582,4.46825208829689,4.4351805897719,4.45950896000862,4.57628466333603,4.74718519800371,4.86566918968172,4.87053014757163,4.80419904790051,4.81814358813451,4.77054360924864,4.73968245397193,4.70895850350629,4.71036612868969,4.68697832510865,4.56137741525597,4.42456305966733,4.29184343546766,4.17237011387929,4.04654354354611,3.94487350039317,3.93489984020435,3.90960950314123,3.77740798679474,3.71313408337553,3.72051653733233,3.66365845337805,3.69361253636453,3.7532812126178
Urban population growth (annual %),SP.URB.GROW,Kiribati,KIR,..,6.2200786859604,6.24721675151712,6.22591498896436,6.21669064165515,6.21574542475846,5.46442104564474,4.6483080056693,4.52421002659439,5.99460313197438,7.20499987246459,7.06421759554718,6.9248438477158,6.65253429360958,4.02839438717758,1.82763225989912,1.65329336332785,1.51915342149506,1.47527507215289,1.89574173304617,2.37850158680765,2.34303584525806,2.386071249597,2.38237223984344,2.39604992596848,2.69482146756203,3.17725176964124,3.27716080526332,3.24236491305131,3.21936835293433,3.14950015448976,2.80860233391529,2.45332338772346,2.33089086855416,2.27433616051006,2.29140356076805,4.34369118359194,5.41881904207342,5.29157623190109,5.13340137237147,5.04833953318823,3.11648377314522,2.15630914477127,2.0961509244107,2.0555038047478,2.05158456232271,3.09483722836364,3.91228885282997,3.94356997342439,3.95347443353639,3.8749505155918,3.53944998915157,3.20818059690963,3.08205945181855,2.97794776115501,2.93661144603217,3.01065689870959,3.04136655896574,2.97432271564637,2.92225919899974,3.11640155596122,3.11489542914237,2.89191884535261,2.79365166014843
Urban population growth (annual %),SP.URB.GROW,"Korea, Dem. People's Rep.",PRK,..,4.63565428998251,4.58315899195886,4.74935032727244,4.79660725423854,4.74267848952507,4.78946532424399,4.96869738418447,6.89539058543657,7.92312676566354,7.60509782131708,3.52203926087249,3.46607252023979,3.22196330688824,2.84658389818215,2.65332416665316,1.6628401288367,1.50615955283679,1.45110970326285,1.45605735479493,1.46909768096609,1.70152161560329,1.73661371126775,1.72644659310016,1.72352381846508,1.72382151520516,1.72600361467432,1.72466181109422,1.7176149526486,1.71284652112696,1.72233396201421,1.73948088085948,1.74527765941693,1.72174713845956,1.63399463885316,1.35592912675776,1.1277032650472,1.06861207980845,0.998228253056443,0.928102207715833,0.845109503720679,0.762392331010797,0.671302090267444,0.740446485826274,0.81314052261978,0.712159478911834,0.655605709620791,0.625889545266807,0.608579953354717,0.715954830304756,0.738774866483013,0.739397229150264,0.751055121662362,0.761769810675469,0.774796795887921,0.778909363697641,0.795782243337037,0.799660891008388,0.796089442053611,0.788732546679954,0.775016374519922,0.785001237782668,0.802922340432274,0.793945560885064
Urban population growth (annual %),SP.URB.GROW,"Korea, Rep.",KOR,..,5.88702502819195,6.06693993931122,5.9453611642531,5.73969139913605,5.61506694375346,5.54667785972317,7.09014499610952,7.54314566135768,7.31728587770682,7.08824857344516,5.72515940123285,5.20603051616675,5.00872678440835,4.87075155461082,4.75584747563308,5.04644353378922,5.03189497691862,4.87547579431438,4.74779133430002,4.67238439804972,4.49108913788502,4.33796607785697,4.15519628315522,3.80708263897405,3.44222748629721,3.73595732687128,3.77142785426415,3.60758583615969,3.45735138569971,3.3086487267101,2.50578148499851,2.16390257767196,2.09804804302675,2.05355922703446,2.0171844184448,1.49197608574533,1.24615224219257,1.02556798368187,1.01231674491918,1.13428440765118,1.16708927807075,1.02604012271042,0.956963846404653,0.829355606254432,0.634549840258114,0.749916123325417,0.631491671818636,0.88418882208575,0.639403400754965,0.621566983144705,0.753105096374867,0.43778826636442,0.367213427358424,0.540070702737516,0.437904532582115,0.30861280632646,0.208604619717282,0.37951853428273,0.312269897922803,0.118218402592122,-0.128759359504165,-0.171518358139427,0.113085223805968
Urban population growth (annual %),SP.URB.GROW,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban population growth (annual %),SP.URB.GROW,Kuwait,KWT,..,11.8159754799554,11.840455038017,11.6218319767427,11.1581360099671,10.8571387964068,11.2126393022486,10.9281658265285,10.6288040806663,10.0385975583138,8.92742841069143,7.59765111148501,7.05546235318272,6.85094985465984,6.79017965947612,7.11388882051476,7.98112661779881,7.8246858847617,7.47859782713785,7.01494187446024,6.4559882789569,6.02791471810772,5.64657392665497,5.44501796502369,4.81778013878792,4.32065162077839,4.06357942384496,4.01406512416686,3.91731166467642,3.81797457695062,-27.4564857087703,-22.037505323417,19.062105236565,2.26353041718626,-0.453749587576553,1.09362322482253,3.09011112409866,3.47090562827051,3.29855845725945,3.13584645381712,2.97664343212232,3.60882265338836,2.64140909211565,2.39381864306604,2.22351628059891,3.61741976368305,5.56242109286012,5.87754467695609,5.5655156760957,5.2909535288797,5.15506049102987,6.23757792955185,6.31732211154715,4.98967404324728,4.40657207759868,4.49910219971801,4.32594906785888,3.69493434034851,3.9801548230671,2.71071332448015,-0.951064116715736,-0.899478872255975,5.11318110910574,5.58813678140227
Urban population growth (annual %),SP.URB.GROW,Kyrgyz Republic,KGZ,..,4.7370938333966,4.3379944219813,4.33737572191618,4.27830637322804,4.01964815636754,4.07795895993008,3.94727148563167,3.87457000437746,3.60423551018528,2.89880407919561,2.46724659944132,2.53915302339006,2.48271602443746,2.58022136814762,2.48032582412651,2.37268853487292,2.30023697492003,2.20515944696795,1.98892079796583,1.69510752896169,1.74368165361812,1.84486057292895,1.94980279658333,1.88427537600584,1.73912729990088,1.76125389351504,1.77187690838744,1.63423609016511,1.66548650845434,1.16580629850822,0.872617879480902,0.384579155168596,-0.738494015203006,-0.812827803382687,0.221881164223208,0.698115322598834,0.675961839573112,0.745571143585225,0.909979058869849,1.18423826007616,0.943411640795649,0.915691613801474,1.0428726776532,1.20733340704658,1.1226987344239,1.07098051105677,0.948132079189532,0.945408108981383,1.3216382525678,1.48848667749344,1.57437185131789,2.08467681829106,2.45374612881493,2.5349619922543,2.64439708625603,2.68102192990861,2.63480191885335,2.75097837407132,2.90042588875303,2.7699928570785,2.61959881045725,2.63806503502602,2.67307466988605
Urban population growth (annual %),SP.URB.GROW,Lao PDR,LAO,..,3.17720554592261,3.21411812481373,3.20029063544525,3.17938343508963,3.20131316062986,3.20439773360454,5.71981323175608,5.74617970531618,5.73982951374523,5.77045415505431,5.77381048303157,5.78012453071308,5.32130539032307,4.62109555695686,4.43887094485574,4.18656423547013,3.95633164522458,3.8904387190956,3.96911977283055,4.18017670741462,4.40603494106838,4.63609736097841,4.7755453422288,4.86896102475102,4.96647048515362,5.06287868855484,5.09046934656726,5.10342660224964,5.08863837537889,5.06628339598341,5.02659293379979,4.96884642259963,4.90200738687503,4.79906526390917,5.53014941833384,7.13956024474059,6.83024375571535,6.54555526834123,6.38881718342834,6.26921186151507,6.16774646963339,6.07587034558601,5.94144399647852,5.80369572041616,5.04298595697116,3.62953709422271,3.57444510199936,3.5368368634312,3.49017518891043,3.45052281211309,3.41117192357269,3.37820590062572,3.3336468528713,3.28994113349242,3.35189729457281,3.44219717909211,3.42636437499006,3.38741742630028,3.34039864576983,3.28674060692747,3.21396604988591,3.16206769642856,3.11976430006952
